yearID,retroID,type,Column7,to-league,teamIDretro,to-league8,draft-type,draft-round,pick-number10
1960,goetj101,Dm,CHN,NL,SFN,NL,,,
1950,gomer101,Dm,St Jean,(Provincial),WS1,AL,,,
1951,gomer101,Dm,St Jean,(Provincial),NYA,AL,,,
1954,goryj101,Dm,MLN,NL,BAL,AL,,,
1955,goryj101,Dm,BAL,AL,CHN,NL,,,
1988,gozzm001,Dm,KCA,AL,TOR,AL,,,
2002,gracf001,Dm,TOR,AL,FLO,NL,,,
1955,grafm101,Dm,PIT,NL,NYA,AL,,,
1950,gratd101,Dm,BSN,NL,Dallas,(Texas),,,
1939,graym101,Dm,BSN,NL,Toronto,(International),,,
1989,greeg001,Dm,SDN,NL,TEX,AL,,,
1950,gregh102,Dm,PIT,NL,Oakland,(PCL),,,
1950,grimr102,Dm,SLN,NL,BRO,NL,,,
1990,groob001,Dm,CHA,AL,DET,AL,,,
1991,grotm001,Dm,MON,NL,CIN,NL,,,
1953,hahnf101,Dm,SLN,NL,Toronto,(International),,,
1960,hamij101,Dm,SLN,NL,PHI,NL,,,
1950,hamng101,Dm,SLA,AL,Seattle,(PCL),,,
2000,hamut001,Dm,HOU,NL,KCA,AL,,,
1962,handv101,Dm,MLN,NL,KC1,AL,,,
1947,hardb101,Dm,NY1,NL,SLN,NL,,,
1994,hardj002,Dm,SDN,NL,NYN,NL,,,
1965,hardj101,Dm,NYN,NL,BAL,AL,,,
1950,harrb114,Dm,NY1,NL,SLA,AL,,,
1967,harrt001,Dm,PHI,NL,WS2,AL,,,
1986,hartm002,Dm,SLN,NL,LAN,NL,,,
1948,hartr101,Dm,Dallas,(Texas),BSN,NL,,,
1966,haydh101,Dm,CHN,NL,SFN,NL,,,
1991,heffb001,Dm,LAN,NL,SEA,AL,,,
2009,hernd003,Dm,ANA,AL,PHI,NL,,,
2002,hernj003,Dm,SDN,NL,BOS,AL,,,
1941,heuse101,Dm,Atlanta,(Southern Association),CHN,NL,,,
1952,hickb101,Dm,MLN,NL,DET,AL,,,
1948,higdb101,Dm,PHI,NL,CHA,AL,,,
1962,higgd101,Dm,CHA,AL,SFN,NL,,,
1958,hillc101,Dm,CLE,AL,SFN,NL,,,
1941,hodgr101,Dm,BSN,NL,San Francisco,(PCL),,,
1961,hoerj101,Dm,CHA,AL,HOU,NL,,,
1948,hoopb101,Dm,NY1,NL,DET,AL,,,
2009,horwb001,Dm,SFN,NL,CLE,AL,,,
1991,hosed001,Dm,MIL,AL,SDN,NL,,,
2004,hould001,Dm,HOU,NL,LAN,NL,,,
1966,housp101,Dm,ATL,NL,HOU,NL,,,
1967,huttj101,Dm,BOS,AL,SLN,NL,,,
1952,iotth102,Dm,CHA,AL,PHA,AL,,,
1948,jablr101,Dm,BOS,AL,SLN,NL,,,
2003,jimel001,Dm,BAL,AL,LAN,NL,,,
1966,jimem101,Dm,KC1,AL,PIT,NL,,,
1991,johnb002,Dm,NYA,AL,SDN,NL,,,
1967,johnj104,Dm,NYN,NL,PHI,NL,,,
1985,johnr003,Dm,MON,NL,CHA,AL,,,
1937,joinr101,Dm,CHN,NL,NY1,NL,,,
1947,jolld101,Dm,SLA,AL,CIN,NL,,,
1965,jonec103,Dm,LAN,NL,CHN,NL,,,
1963,jones101,Dm,MIN,AL,CHA,AL,,,
1963,joser101,Dm,SFN,NL,KC1,AL,,,
1966,joser101,Dm,KC1,AL,PHI,NL,,,
1961,kaner101,Dm,NYA,AL,NYN,NL,,,
1993,karcm001,Dm,KCA,AL,CHA,AL,,,
1980,kearb001,Dm,SFN,NL,OAK,AL,,,
1966,kingh102,Dm,CAL,AL,HOU,NL,,,
1951,kitsc101,Dm,BRO,NL,CHN,NL,,,
1949,klaub101,Dm,CHN,NL,Dallas,(Texas),,,
1948,klipj101,Dm,SLN,NL,BRO,NL,,,
1941,knica101,Dm,PHI,NL,NY1,NL,,,
1948,krsnr101,Dm,NYA,AL,CHA,AL,,,
1964,krugc101,Dm,SLN,NL,CHN,NL,,,
1955,landk101,Dm,CHA,AL,Seattle,(PCL),,,
1948,laned101,Dm,CHA,AL,CIN,NL,,,
1948,lapap102,Dm,NY1,NL,BSN,NL,,,
1949,lapap102,Dm,BSN,NL,PIT,NL,,,
1966,lashf101,Dm,MIN,AL,DET,AL,,,
1948,lasot101,Dm,PHI,NL,BRO,NL,,,
1968,law-r101,Dm,CHN,NL,CLE,AL,,,
1953,lawrb103,Dm,CIN,NL,SLN,NL,,,
1995,leacj001,Dm,NYA,AL,MON,NL,,,
1947,lennb102,Dm,BRO,NL,NY1,NL,,,
1982,lewij001,Dm,NYA,AL,MIN,AL,,,
1948,longd101,Dm,BOS,AL,DET,AL,,,
1949,longd101,Dm,DET,AL,NYA,AL,,,
2004,lopea004,Dm,LAN,NL,SDN,NL,,,
1985,lovev001,Dm,LAN,NL,CAL,AL,,,
1998,ludwe001,Dm,FLO,NL,DET,AL,,,
1991,lukar001,Dm,CHA,AL,MIL,AL,,,
2002,lunah001,Dm,CLE,AL,TBA,AL,,,
1953,mabeb101,Dm,Reidsville,(Carolina),SLN,NL,,,
2004,machj002,Dm,PHI,NL,TBA,AL,,,
1996,macij001,Dm,MON,NL,DET,AL,,,
1963,mackg101,Dm,KC1,AL,LAN,NL,,,
1949,macom101,Dm,PIT,NL,Portland,(PCL),,,
1978,macwk101,Dm,BOS,AL,SEA,AL,,,
2002,majeg001,Dm,CHA,AL,TOR,AL,,,
1989,maksm001,Dm,Miami,(Florida State),TOR,AL,,,
1950,markd101,Dm,Portsmouth,(Piedmont),SLA,AL,,,
2006,martc005,Dm,DET,AL,FLO,NL,,,
1993,martt003,Dm,SDN,NL,ATL,NL,,,
1967,martt102,Dm,NYN,NL,HOU,NL,,,
2005,matej002,Dm,CHN,NL,SLN,NL,,,
1999,matoj001,Dm,ARI,NL,SDN,NL,,,
1944,maulm101,Dm,Atlanta,(Southern Association),PIT,NL,,,
1955,mayee102,Dm,BOS,AL,SLN,NL,,,
1947,mayoj101,Dm,PHI,NL,CHN,NL,,,
1991,mccag001,Dm,MON,NL,CLE,AL,,,
1956,mccar101,Dm,MLN,NL,NY1,NL,,,
1987,mccrr001,Dm,SDN,NL,CHA,AL,,,
1996,mccuj001,Dm,DET,AL,COL,NL,,,
1990,mcgir001,Dm,OAK,AL,CHN,NL,,,
1946,mcker101,Dm,PHI,NL,SLN,NL,,,
1953,meeks101,Dm,CHA,AL,DET,AL,,,
1988,melej001,Dm,PIT,NL,SEA,AL,,,
1997,menef001,Dm,CHA,AL,OAK,AL,,,
1996,merch002,Dm,HOU,NL,FLO,NL,,,
1948,miere101,Dm,DET,AL,SLN,NL,,,
1971,milbl001,Dm,SFN,NL,CAL,AL,,,
1972,milbl001,Dm,CAL,AL,SLN,NL,,,
1959,millb102,Dm,DET,AL,CIN,NL,,,
1950,millb104,Dm,NY1,NL,Syracuse,(International),,,
1947,milll102,Dm,CHN,NL,SLN,NL,,,
1939,millo101,Dm,SLA,AL,WS1,AL,,,
1947,milnp101,Dm,CLE,AL,NY1,NL,,,
1969,monta103,Dm,SLN,NL,KCA,AL,,,
1957,montf101,Dm,Mexico City Tigers,(Mexican),LAN,NL,,,
1968,moraj001,Dm,SFN,NL,OAK,AL,,,
1951,morgv101,Dm,CHN,NL,SLA,AL,,,
1950,mosse101,Dm,Portsmouth,(Piedmont),BRO,NL,,,
1996,motag001,Dm,NYN,NL,MON,NL,,,
1960,mudrp101,Dm,NYA,AL,CHN,NL,,,
1943,musta101,Dm,PHI,NL,PIT,NL,,,
1954,narag101,Dm,WS1,AL,PIT,NL,,,
1986,nelsj001,Dm,LAN,NL,SEA,AL,,,
1993,newma002,Dm,CIN,NL,CHN,NL,,,
1958,oldhj101,Dm,CIN,NL,PIT,NL,,,
1983,olwie001,Dm,NYA,AL,NYN,NL,,,
1944,osgoc101,Dm,BRO,NL,CHN,NL,,,
1961,osind101,Dm,CHA,AL,KC1,AL,,,
1966,otisa001,Dm,BOS,AL,NYN,NL,,,
1992,ottod001,Dm,CLE,AL,PIT,NL,,,
2004,owenh001,Dm,PIT,NL,NYN,NL,,,
1966,pagem101,Dm,BOS,AL,ATL,NL,,,
1949,painp101,Dm,PHI,NL,BSN,NL,,,
1988,pappe001,Dm,CAL,AL,CHN,NL,,,
1952,pascc101,Dm,WS1,AL,Seattle,(PCL),,,
2008,pattd002,Dm,COL,NL,CIN,NL,,,
2000,pearj002,Dm,CIN,NL,SDN,NL,,,
1954,peetc101,Dm,Portsmouth,(Piedmont),SLN,NL,,,
2003,pelaa001,Dm,SDN,NL,ANA,AL,,,
1996,penaj003,Dm,PIT,NL,CHA,AL,,,
1966,penaj101,Dm,Mexico City Reds,(Mexican),CIN,NL,,,
1966,penar101,Dm,CHN,NL,PHI,NL,,,
1937,perrb101,Dm,CLE,AL,Baltimore,(International),,,
1956,phile101,Dm,SLN,NL,DET,AL,,,
1992,plane001,Dm,BOS,AL,SEA,AL,,,
1946,pohot101,Dm,BOS,AL,SLN,NL,,,
1943,polln101,Dm,CIN,NL,BOS,AL,,,
1956,posal101,Dm,MLN,NL,KC1,AL,,,
1987,pratt001,Dm,BOS,AL,CLE,AL,,,
1955,presb101,Dm,PIT,NL,NY1,NL,,,
1939,pricb101,Dm,WS1,AL,CIN,NL,,,
1945,quich101,Dm,SLA,AL,CHN,NL,,,
1946,quich101,Dm,CHN,NL,NY1,NL,,,
1970,raucb101,Dm,LAN,NL,NYN,NL,,,
1963,reaml101,Dm,NYA,AL,PHI,NL,,,
1946,reedb101,Dm,CHA,AL,SLN,NL,,,
1959,rippr101,Dm,MLN,NL,CIN,NL,,,
1956,robed105,Dm,NY1,NL,MLN,NL,,,
1975,robst101,Dm,TEX,AL,NYA,AL,,,
1946,rodgb101,Dm,PIT,NL,NYA,AL,,,
1955,rodrf101,Dm,MLN,NL,NY1,NL,,,
1957,roigt101,Dm,WS1,AL,LAN,NL,,,
1977,rondg101,Dm,HOU,NL,NYA,AL,,,
1995,rosam001,Dm,CHA,AL,SDN,NL,,,
2004,rosar001,Dm,HOU,NL,FLO,NL,,,
1949,rossb101,Dm,BRO,NL,WS1,AL,,,
1955,rowek101,Dm,DET,AL,BRO,NL,,,
1963,roznv101,Dm,SFN,NL,CHN,NL,,,
1948,rufer101,Dm,PHI,NL,NY1,NL,,,
1941,russj102,Dm,Memphis,(Southern Association),PIT,NL,,,
1951,sanie101,Dm,PHI,NL,CIN,NL,,,
1949,sarnb101,Dm,Shreveport,(Texas),SLN,NL,,,
1939,saueh101,Dm,NYA,AL,CIN,NL,,,
1986,schaj001,Dm,CAL,AL,LAN,NL,,,
1983,seguj001,Dm,PHI,NL,TOR,AL,,,
1968,selld101,Dm,SFN,NL,CAL,AL,,,
1953,senes101,Dm,PIT,NL,SLN,NL,,,
1966,sevea101,Dm,CHN,NL,BAL,AL,,,
1968,sever101,Dm,CHA,AL,KCA,AL,,,
1972,sever101,Dm,KCA,AL,PHI,NL,,,
1988,shepk001,Dm,PIT,NL,KCA,AL,,,
1951,shepl801,Dm,Great Falls,(Pioneer),PIT,NL,,,
1990,shipc001,Dm,NYN,NL,SDN,NL,,,
1947,simmj102,Dm,NYA,AL,BRO,NL,,,
1968,skidr101,Dm,SFN,NL,CHN,NL,,,
1943,sloab101,Dm,Little Rock,(Southern Association),NY1,NL,,,
1986,sloch001,Dm,NYN,NL,CHN,NL,,,
1980,smitb102,Dm,HOU,NL,NYN,NL,,,
1981,smitd002,Dm,NYN,NL,CAL,AL,,,
1948,smitf104,Dm,CHN,NL,CIN,NL,,,
1979,sneln001,Dm,BAL,AL,SFN,NL,,,
1957,solim101,Dm,Saltillo,(Central Mexican),CHN,NL,,,
1997,sosaj001,Dm,LAN,NL,COL,NL,,,
2000,sosaj002,Dm,COL,NL,SEA,AL,,,
1957,spook101,Dm,LAN,NL,SLN,NL,,,
1942,stalg103,Dm,Boise,(Pioneer),SLN,NL,,,
1952,stanj105,Dm,BRO,NL,CHN,NL,,,
1994,statd001,Dm,SDN,NL,LAN,NL,,,
1958,stend101,Dm,CHN,NL,CIN,NL,,,
1955,strad101,Dm,CHA,AL,NY1,NL,,,
1967,stram101,Dm,PHI,NL,LAN,NL,,,
1957,strew101,Dm,DET,AL,LAN,NL,,,
1970,strij104,Dm,LAN,NL,MIN,AL,,,
1967,suthd102,Dm,NYN,NL,CLE,AL,,,
1951,tappe101,Dm,NYA,AL,CHN,NL,,,
1953,tatel101,Dm,Lubbock,(West Texas-New Mexico),PHI,NL,,,
1953,tatel101,Dm,PHI,NL,NY1,NL,,,
1957,tatel101,Dm,SFN,NL,SLN,NL,,,
1962,tausd101,Dm,HOU,NL,MLN,NL,,,
1999,tayla001,Dm,ATL,NL,SEA,AL,,,
1949,taylb106,Dm,BRO,NL,CHN,NL,,,
1985,tejaw001,Dm,PHI,NL,MON,NL,,,
1977,terpj101,Dm,MON,NL,BAL,AL,,,
1955,thieb101,Dm,MLN,NL,NY1,NL,,,
1947,thomd102,Dm,BOS,AL,SLN,NL,,,
1955,thomv101,Dm,PIT,NL,NY1,NL,,,
1956,thorb102,Dm,MLN,NL,DET,AL,,,
1967,tisct101,Dm,CIN,NL,MIN,AL,,,
1993,torrd001,Dm,TOR,AL,KCA,AL,,,
1965,uphaj101,Dm,PHI,NL,CHN,NL,,,
1954,valeb101,Dm,Bisbee-Douglas,(Arizona-Texas),SLN,NL,,,
2003,valee002,Dm,CIN,NL,NYN,NL,,,
1967,vallh101,Dm,LAN,NL,NYN,NL,,,
1977,vegaj101,Dm,MIL,AL,MIN,AL,,,
1970,velaf101,Dm,MON,NL,ATL,NL,,,
1964,virgo101,Dm,WS2,AL,PIT,NL,,,
1963,walld102,Dm,BAL,AL,NYA,AL,,,
1944,walln101,Dm,CLE,AL,Indianapolis,(American Association),,,
1958,wardj103,Dm,NYA,AL,KC1,AL,,,
1964,waslg101,Dm,PIT,NL,BOS,AL,,,
1979,websm001,Dm,LAN,NL,TOR,AL,,,
1956,whitc101,Dm,MLN,NL,BAL,AL,,,
1960,white105,Dm,PIT,NL,CHN,NL,,,
1956,white106,Dm,CHA,AL,NY1,NL,,,
1961,whitm103,Dm,LAA,AL,HOU,NL,,,
1959,wickd101,Dm,PIT,NL,KC1,AL,,,
1939,wilbd101,Dm,Findlay,(Ohio State),SLN,NL,,,
1947,wilhh101,Dm,BSN,NL,NY1,NL,,,
1988,willc001,Dm,CHA,AL,CAL,AL,,,
1949,willd109,Dm,CIN,NL,Seattle,(PCL),,,
1956,willm102,Dm,BRO,NL,CIN,NL,,,
1946,wilsg103,Dm,BOS,AL,SLN,NL,,,
1954,windg101,Dm,NY1,NL,Oklahoma City,(Texas),,,
1954,wittr101,Dm,BRO,NL,PIT,NL,,,
1947,wojep101,Dm,CHA,AL,BRO,NL,,,
1966,wolfw101,Dm,CIN,NL,CAL,AL,,,
1955,woodh101,Dm,NY1,NL,DET,AL,,,
1997,yound002,Dm,PIT,NL,CHN,NL,,,
1976,yuraj101,Dm,SFN,NL,MIL,AL,,,
1989,zambe001,Dm,BOS,AL,CLE,AL,,,
1951,zickb101,Dm,PHA,AL,CHN,NL,,,
1942,zimmr101,Dm,Greenville,(South Atlantic),NYA,AL,,,
2003,zoccp001,Dm,MIL,NL,TEX,AL,,,
1962,alyeb101,Df,CIN,NL,WS2,AL,,,
1960,arrig101,Df,CHA,AL,MIN,AL,,,
1962,beckg101,Df,BOS,AL,CHN,NL,,,
1962,beckr101,Df,NYA,AL,PHI,NL,,,
1963,bethb101,Df,SLN,NL,MIN,AL,,,
1962,blaip101,Df,NYN,NL,BAL,AL,,,
1961,bookb101,Df,PIT,NL,CLE,AL,,,
1963,bosmd101,Df,PIT,NL,SFN,NL,,,
1963,breed101,Df,SLN,NL,CHN,NL,,,
1962,britj101,Df,BAL,AL,MLN,NL,,,
1963,browb101,Df,PIT,NL,CHN,NL,,,
1962,cardc101,Df,DET,AL,HOU,NL,,,
1961,chanb101,Df,SFN,NL,CLE,AL,,,
1964,chrib101,Df,NYA,AL,DET,AL,,,
1962,colpd101,Df,BAL,AL,PIT,NL,,,
1962,cox-c101,Df,CIN,NL,CLE,AL,,,
1964,cullt101,Df,BOS,AL,WS2,AL,,,
1963,culvg101,Df,NYA,AL,CLE,AL,,,
1964,davim101,Df,BAL,AL,SFN,NL,,,
1962,dills102,Df,NYA,AL,NYN,NL,,,
1963,donaj101,Df,MIN,AL,KC1,AL,,,
1960,dottg101,Df,SLN,NL,MIN,AL,,,
1960,doylp101,Df,NYA,AL,SFN,NL,,,
1962,drisj101,Df,MLN,NL,KC1,AL,,,
1963,fiorm101,Df,NYN,NL,BAL,AL,,,
1963,gardr101,Df,MIN,AL,NYN,NL,,,
1961,gerbg101,Df,MLN,NL,CHN,NL,,,
1961,hannj102,Df,BOS,AL,WS2,AL,,,
1962,haydh101,Df,MLN,NL,HOU,NL,,,
1964,herre102,Df,MLN,NL,CHA,AL,,,
1963,hinsj101,Df,PIT,NL,NYN,NL,,,
1964,holmg101,Df,LAN,NL,WS2,AL,,,
1964,hunts101,Df,BAL,AL,SLN,NL,,,
1964,jackm101,Df,PHI,NL,BOS,AL,,,
1964,jetej101,Df,PIT,NL,BAL,AL,,,
1961,kreuf101,Df,BOS,AL,CHA,AL,,,
1959,lee-m102,Df,SFN,NL,CLE,AL,,,
1964,lookb101,Df,MLN,NL,LAN,NL,,,
1964,lyles101,Df,BAL,AL,BOS,AL,,,
1964,magrp101,Df,MIN,AL,BOS,AL,,,
1962,matct101,Df,SLN,NL,DET,AL,,,
1962,may-d101,Df,SFN,NL,BAL,AL,,,
1963,may-r101,Df,MIN,AL,CHA,AL,,,
1961,merrj102,Df,LAN,NL,MIN,AL,,,
1964,millf105,Df,KC1,AL,MLN,NL,,,
1964,milln101,Df,CAL,AL,HOU,NL,,,
1962,mottc101,Df,CHN,NL,BAL,AL,,,
1964,newmr101,Df,DET,AL,CHN,NL,,,
1964,obris101,Df,BOS,AL,KC1,AL,,,
1963,olloj101,Df,NYA,AL,MIN,AL,,,
1964,pattd102,Df,LAN,NL,DET,AL,,,
1962,pinil001,Df,CLE,AL,WS2,AL,,,
1963,ray-j101,Df,BAL,AL,HOU,NL,,,
1962,reesr101,Df,DET,AL,MIN,AL,,,
1964,rodre101,Df,KC1,AL,NYA,AL,,,
1963,rohrb101,Df,PIT,NL,BOS,AL,,,
1964,schef102,Df,MIN,AL,DET,AL,,,
1963,secrd101,Df,BAL,AL,CIN,NL,,,
1962,shelj101,Df,NYA,AL,PIT,NL,,,
1963,smitr101,Df,MIN,AL,BOS,AL,,,
1964,theor101,Df,CHN,NL,MIN,AL,,,
1962,tisct101,Df,KC1,AL,CIN,NL,,,
1963,tolab101,Df,PIT,NL,SLN,NL,,,
1959,vined101,Df,CLE,AL,BAL,AL,,,
1963,vinsc101,Df,NYA,AL,LAA,AL,,,
1964,vonhb101,Df,SFN,NL,HOU,NL,,,
1964,vossb101,Df,DET,AL,CHA,AL,,,
1963,walkl101,Df,BOS,AL,PIT,NL,,,
1962,walld102,Df,BAL,AL,SLN,NL,,,
1963,watkd101,Df,DET,AL,PHI,NL,,,
1964,wegem101,Df,BAL,AL,PHI,NL,,,
1962,wynnj101,Df,CIN,NL,HOU,NL,,,
1966,abert101,D ,ATL,NL,CIN,NL,,,
1983,abrej001,D ,PHI,NL,CHN,NL,,,
1982,ackej001,D ,ATL,NL,TOR,AL,,,
1940,adama101,D ,BRO,NL,NY1,NL,,,
1946,adamd102,D ,Sacramento,(PCL),PHA,AL,,,
1998,adamj001,D ,OAK,AL,BOS,AL,,,
1913,adamk101,D ,Savannah,(South Atlantic),CIN,NL,,,
1924,adams102,D ,Oakland,(PCL),WS1,AL,,,
2010,adcon001,D ,PIT,NL,KCA,AL,,,
1912,agnes101,D ,Vernon,(PCL),SLA,AL,,,
1910,aitcr101,D ,Wichita,(Western),BRO,NL,,,
1988,akerd001,D ,CLE,AL,TEX,AL,,,
1911,akerj101,D ,Dubuque,(Three-I),WS1,AL,,,
1942,alboe101,D ,BRO,NL,PIT,NL,,,
1971,alcal101,D ,CHA,AL,ATL,NL,,,
1910,alexg102,D ,Syracuse,(New York State),PHI,NL,,,
1909,alles101,D ,Enid,(Western Association),SLA,AL,,,
1910,altid101,D ,Minneapolis,(American Association),CIN,NL,,,
1989,alvaj001,D ,ATL,NL,SFN,NL,,,
1971,alyeb101,D ,MIN,AL,OAK,AL,,,
1959,amalj101,D ,Toronto,(International),SFN,NL,,,
1988,amarr001,D ,CHN,NL,CHA,AL,,,
2009,ambrh001,D ,ARI,NL,CLE,AL,,,
1954,amorv101,D ,Oakland,(PCL),CHN,NL,,,
1947,andef102,D ,BRO,NL,CIN,NL,,,
1900,andej101,D ,Milwaukee,(American),BRO,NL,,,
1961,andej102,D ,BAL,AL,SLN,NL,,,
1974,andrk101,D ,BAL,AL,BOS,AL,,,
2005,andrs002,D ,TOR,AL,TBA,AL,,,
1914,apple101,D ,Fort Worth,(Texas),BRO,NL,,,
1926,applp101,D ,Waterbury,(Eastern),CIN,NL,,,
1935,applp101,D ,Montreal,(International),WS1,AL,,,
1940,archg101,D ,Seattle,(PCL),WS1,AL,,,
1906,archj102,D ,Atlanta,(Southern Association),DET,AL,,,
1908,archj102,D ,Buffalo,(Eastern),CHN,NL,,,
1967,arcij101,D ,SLN,NL,CHN,NL,,,
1937,asbej101,D ,NY1,NL,CHN,NL,,,
1930,asbjc101,D ,Nashville,(Southern Association),CIN,NL,,,
2001,asenm001,D ,PHI,NL,KCA,AL,,,
1924,ash-k101,D ,Rocky Mount,(Virginia),CHA,AL,,,
1908,austj101,D ,Omaha,(Western),NYA,AL,,,
2002,ayall001,D ,ARI,NL,MON,NL,,,
1939,babij101,D ,NYA,AL,PHA,AL,,,
1922,bagwb101,D ,Independence,(Southwestern),BSN,NL,,,
1924,bagwb101,D ,Galveston,(Texas),PHA,AL,,,
1915,bakeh101,D ,Little Rock,(Southern Association),NY1,NL,,,
1952,baldf101,D ,BRO,NL,CIN,NL,,,
1960,baldj101,D ,CIN,NL,PHI,NL,,,
1977,baldr101,D ,NYN,NL,SEA,AL,,,
1912,balem101,D ,Chattanooga,(Southern Association),SLA,AL,,,
1907,ballj101,D ,Baltimore,(Eastern),BSN,NL,,,
1928,ballw101,D ,Milwaukee,(American Association),BRO,NL,,,
1895,bankb102,D ,Portland,(New England),BSN,NL,,,
1961,bankg101,D ,NYA,AL,MIN,AL,,,
1996,baptt001,D ,TOR,AL,MIN,AL,,,
1918,barbw101,D ,New Orleans,(Southern),PIT,NL,,,
1998,barkg001,D ,DET,AL,HOU,NL,,,
1922,barrb104,D ,Little Rock,(Southern Association),CHN,NL,,,
1928,barrb104,D ,Buffalo,(International),BOS,AL,,,
1960,barrc101,D ,MLN,NL,CHN,NL,,,
1936,barrd101,D ,Seattle,(PCL),CIN,NL,,,
1942,barrd101,D ,Seattle,(PCL),CHN,NL,,,
2007,bartb001,D ,CLE,AL,SLN,NL,,,
1995,bartk001,D ,MIN,AL,BAL,AL,,,
1903,batce101,D ,Holyoke,(Connecticut State),BRO,NL,,,
1926,batec101,D ,Martinsburg,(Blue Ridge),PHA,AL,,,
1912,bater101,D ,Newport News,(Virginia),CLE,AL,,,
1995,batik002,D ,BAL,AL,SFN,NL,,,
1991,batim001,D ,MON,NL,PIT,NL,,,
1993,batta001,D ,SLN,NL,CHA,AL,,,
1960,baumj102,D ,PIT,NL,CIN,NL,,,
1987,bautj001,D ,NYN,NL,BAL,AL,,,
2003,bautj002,D ,PIT,NL,BAL,AL,,,
1927,baynb101,D ,Toronto,(International),CLE,AL,,,
1912,bealj101,D ,Denver,(Western),CLE,AL,,,
1915,bealj101,D ,Milwaukee,(American Association),CIN,NL,,,
1976,beamc101,D ,KCA,AL,SEA,AL,,,
2003,beanc001,D ,NYA,AL,BOS,AL,,,
2010,beatp001,D ,BAL,AL,NYN,NL,,,
1938,beckb103,D ,Atlanta,(Southern Association),PHA,AL,,,
1908,beckf101,D ,San Francisco,(PCL),BSN,NL,,,
1913,beckg102,D ,Nashville,(Southern Association),PHI,NL,,,
1935,beckj102,D ,San Francisco,(PCL),CLE,AL,,,
1917,beckz101,D ,Milwaukee,(American Association),NYA,AL,,,
1910,bedih101,D ,Fall River,(New England),BOS,AL,,,
1905,beebf101,D ,Oshkosh,(Wisconsin State),CHN,NL,,,
1907,beecr101,D ,Springfield,(Three-I),NY1,NL,,,
1961,belib101,D ,BAL,AL,LAA,AL,,,
1966,belib101,D ,PHI,NL,HOU,NL,,,
1968,belib101,D ,HOU,NL,SLN,NL,,,
1980,bellg001,D ,PHI,NL,TOR,AL,,,
1927,bengr101,D ,Waco,(Texas),PHI,NL,,,
2003,bennj002,D ,PIT,NL,MIL,NL,,,
1905,bennp101,D ,Seattle,(PCL),SLN,NL,,,
1996,berbj001,D ,SLN,NL,DET,AL,,,
1926,bergj102,D ,New Haven,(Eastern),WS1,AL,,,
1912,bergm101,D ,Lincoln,(Western),CHN,NL,,,
1950,beroj101,D ,DET,AL,SLA,AL,,,
1906,berrc101,D ,Cedar Rapids,(Three-I),PHA,AL,,,
1988,berrg001,D ,TOR,AL,ATL,NL,,,
2010,berrq001,D ,SDN,NL,NYN,NL,,,
1933,berrr101,D ,Birmingham,(Southern Association),BRO,NL,,,
1931,betth101,D ,St Paul,(American Association),BSN,NL,,,
1983,bettj001,D ,NYN,NL,OAK,AL,,,
1951,bevah101,D ,PIT,NL,BOS,AL,,,
2007,bierr001,D ,DET,AL,BAL,AL,,,
1916,bigli101,D ,Gettysburg,(Blue Ridge),SLA,AL,,,
1982,bilad001,D ,LAN,NL,CIN,NL,,,
1959,bilks101,D ,LAN,NL,DET,AL,,,
1924,biscj101,D ,Fort Worth,(Texas),CHA,AL,,,
1913,bislr101,D ,Atlanta,(Southern Association),SLA,AL,,,
1941,bithh101,D ,NY1,NL,CHN,NL,,,
1980,bjorg101,D ,SLN,NL,SFN,NL,,,
2007,blact001,D ,SFN,NL,PHI,NL,,,
1956,blake101,D ,Toronto,(International),KC1,AL,,,
1904,blanc103,D ,Seattle,(PCL),CIN,NL,,,
2002,blann001,D ,NYN,NL,HOU,NL,,,
1948,blatb101,D ,NY1,NL,PHI,NL,,,
1947,blatj101,D ,CLE,AL,PHI,NL,,,
1907,blueb101,D ,Columbus,(American Association),SLA,AL,,,
1913,boarc101,D ,Waterbury,(Eastern Association),PHA,AL,,,
1910,bodip101,D ,San Francisco,(PCL),CHA,AL,,,
1930,boles101,D ,PHI,NL,Baltimore,(International),,,
1937,bongn101,D ,Portland,(PCL),CIN,NL,,,
1985,bonib001,D ,PIT,NL,CHA,AL,,,
2005,bonie002,D ,SDN,NL,DET,AL,,,
1895,bonnf101,D ,Wilkes-Barre,(Eastern),BRO,NL,,,
1912,booee101,D ,Fort Wayne,(Central),PIT,NL,,,
2005,bookc001,D ,WAS,NL,DET,AL,,,
1926,booni101,D ,Mission,(PCL),CHA,AL,,,
1968,borbp101,D ,SLN,NL,CAL,AL,,,
1981,borip101,D ,NYA,AL,MIN,AL,,,
2005,bourj001,D ,ATL,NL,SEA,AL,,,
1955,boydb102,D ,SLN,NL,BAL,AL,,,
1954,boyec101,D ,SLN,NL,KC1,AL,,,
1965,brabg101,D ,LAN,NL,BAL,AL,,,
1906,bradk101,D ,Little Rock,(Southern Association),PIT,NL,,,
1908,bradk101,D ,Johnstown,(Tri-State),BOS,AL,,,
1964,branr101,D ,PIT,NL,HOU,NL,,,
1977,breaj101,D ,ATL,NL,CHA,AL,,,
1965,breem101,D ,BAL,AL,ATL,NL,,,
1942,bremh101,D ,Little Rock,(Southern Association),BOS,AL,,,
1989,brenw001,D ,LAN,NL,HOU,NL,,,
